id,xmin,ymin,xmax,ymax
12.png,1001.0,1608.0,1069.0,1638.0
12.png,983.0,864.0,1006.0,910.0
12.png,528.0,4104.0,620.0,4144.0
12.png,452.0,4260.0,494.0,4280.0
12.png,708.0,3093.0,819.0,3124.0
12.png,727.0,3044.0,806.0,3076.0
12.png,522.0,4264.0,663.0,4310.0
12.png,541.0,5297.0,589.0,5325.0
12.png,537.0,4916.0,590.0,4940.0
12.png,748.0,4414.0,805.0,4494.0
12.png,540.0,4473.0,606.0,4503.0
13.png,827.0,134.0,860.0,148.0
13.png,942.0,84.0,965.0,96.0
13.png,1529.0,375.0,1554.0,390.0
13.png,134.0,2514.0,144.0,2533.0
13.png,210.0,2240.0,236.0,2265.0
13.png,365.0,1225.0,394.0,1259.0
13.png,1078.0,1766.0,1094.0,1788.0
13.png,1090.0,1769.0,1105.0,1791.0
13.png,1111.0,1778.0,1129.0,1804.0
13.png,1100.0,1775.0,1116.0,1797.0
14.png,3380.0,1308.0,3426.0,1354.0
14.png,3023.0,1086.0,3073.0,1131.0
14.png,2638.0,750.0,2686.0,791.0
14.png,2577.0,704.0,2617.0,752.0
15.png,28639.0,24958.0,28812.0,25089.0
15.png,10198.0,7415.0,10208.0,7424.0
15.png,10093.0,7416.0,10102.0,7424.0
15.png,10097.0,7413.0,10108.0,7422.0
15.png,10103.0,7409.0,10115.0,7419.0
15.png,10113.0,7389.0,10129.0,7403.0
15.png,10154.0,7375.0,10171.0,7390.0
15.png,10115.0,7381.0,10132.0,7394.0
15.png,10119.0,7376.0,10131.0,7386.0
15.png,10124.0,7372.0,10135.0,7382.0
15.png,10127.0,7367.0,10137.0,7376.0
15.png,10133.0,7365.0,10143.0,7374.0
15.png,10137.0,7362.0,10146.0,7371.0
15.png,10167.0,7396.0,10182.0,7409.0
15.png,10163.0,7401.0,10176.0,7412.0
15.png,10160.0,7410.0,10173.0,7422.0
15.png,10187.0,7428.0,10199.0,7439.0
15.png,10180.0,7440.0,10192.0,7449.0
15.png,10171.0,7442.0,10188.0,7456.0
15.png,10164.0,7463.0,10175.0,7473.0
15.png,10154.0,7415.0,10167.0,7426.0
15.png,10153.0,7477.0,10166.0,7488.0
15.png,10146.0,7480.0,10162.0,7494.0
15.png,10136.0,7501.0,10150.0,7513.0
15.png,10124.0,7510.0,10141.0,7523.0
15.png,10086.0,7429.0,10106.0,7445.0
15.png,10069.0,7451.0,10081.0,7460.0
15.png,10063.0,7460.0,10074.0,7470.0
15.png,10222.0,7492.0,10244.0,7510.0
15.png,1452.0,14586.0,1480.0,14616.0
15.png,1501.0,14594.0,1521.0,14617.0
15.png,1455.0,14532.0,1479.0,14549.0
15.png,1436.0,14511.0,1455.0,14532.0
15.png,1445.0,14514.0,1470.0,14532.0
15.png,1449.0,14510.0,1472.0,14527.0
15.png,1507.0,14480.0,1524.0,14508.0
15.png,1513.0,14413.0,1531.0,14437.0
15.png,10233.0,7474.0,10248.0,7484.0
15.png,10232.0,7485.0,10254.0,7503.0
15.png,10107.0,7454.0,10120.0,7466.0
15.png,10153.0,7387.0,10166.0,7397.0
15.png,10137.0,7406.0,10152.0,7418.0
15.png,10126.0,7424.0,10140.0,7435.0
15.png,10126.0,7431.0,10137.0,7441.0
15.png,10122.0,7436.0,10134.0,7447.0
15.png,10118.0,7441.0,10131.0,7455.0
15.png,10153.0,7394.0,10163.0,7403.0
15.png,10096.0,7474.0,10108.0,7483.0
15.png,10085.0,7482.0,10100.0,7496.0
15.png,10086.0,7490.0,10096.0,7499.0
15.png,10174.0,7387.0,10195.0,7404.0
15.png,10191.0,7424.0,10203.0,7435.0
15.png,10087.0,7513.0,10101.0,7523.0
15.png,1763.0,14541.0,1776.0,14566.0
15.png,10094.0,7504.0,10108.0,7516.0
15.png,9649.0,7243.0,9659.0,7256.0
15.png,9785.0,7283.0,9796.0,7292.0
15.png,9766.0,7314.0,9777.0,7322.0
15.png,10056.0,7470.0,10066.0,7480.0
15.png,9733.0,7363.0,9742.0,7370.0
15.png,8074.0,10975.0,8086.0,10984.0
15.png,6814.0,18645.0,6870.0,18679.0
15.png,9567.0,7295.0,9581.0,7303.0
15.png,9572.0,7292.0,9582.0,7298.0
15.png,9729.0,7373.0,9737.0,7377.0
15.png,9729.0,7365.0,9740.0,7373.0
15.png,9736.0,7359.0,9745.0,7365.0
15.png,9757.0,7321.0,9769.0,7327.0
15.png,9734.0,7354.0,9746.0,7362.0
15.png,9736.0,7349.0,9750.0,7358.0
15.png,9738.0,7342.0,9755.0,7352.0
15.png,9749.0,7338.0,9758.0,7344.0
15.png,9749.0,7333.0,9760.0,7340.0
15.png,9757.0,7327.0,9768.0,7335.0
15.png,9644.0,7247.0,9656.0,7261.0
15.png,9639.0,7251.0,9647.0,7262.0
15.png,9627.0,7259.0,9637.0,7270.0
15.png,10071.0,7419.0,10084.0,7431.0
15.png,9657.0,7240.0,9666.0,7251.0
15.png,9663.0,7236.0,9673.0,7247.0
15.png,9667.0,7233.0,9677.0,7246.0
15.png,10061.0,7466.0,10071.0,7473.0
15.png,10113.0,7480.0,10124.0,7489.0
15.png,10115.0,7475.0,10128.0,7485.0
15.png,10119.0,7466.0,10136.0,7480.0
15.png,10122.0,7458.0,10140.0,7470.0
15.png,10130.0,7448.0,10145.0,7462.0
15.png,10139.0,7437.0,10156.0,7452.0
15.png,10145.0,7430.0,10157.0,7440.0
15.png,10148.0,7425.0,10161.0,7436.0
15.png,10150.0,7419.0,10161.0,7430.0
15.png,10067.0,7455.0,10078.0,7466.0
15.png,8069.0,10992.0,8079.0,10997.0
15.png,9679.0,7224.0,9691.0,7235.0
15.png,9717.0,7229.0,9730.0,7245.0
15.png,9791.0,7274.0,9800.0,7283.0
15.png,9775.0,7295.0,9786.0,7303.0
15.png,9769.0,7305.0,9781.0,7313.0
15.png,9773.0,7301.0,9784.0,7308.0
15.png,9736.0,7242.0,9753.0,7258.0
15.png,9732.0,7235.0,9743.0,7250.0
15.png,9688.0,7217.0,9698.0,7227.0
15.png,9778.0,7290.0,9792.0,7300.0
15.png,9683.0,7222.0,9693.0,7234.0
15.png,1464.0,14661.0,1495.0,14677.0
15.png,1778.0,14584.0,1794.0,14617.0
15.png,232.0,19023.0,328.0,19075.0
15.png,1854.0,14118.0,1876.0,14148.0
15.png,974.0,18748.0,999.0,18763.0
15.png,939.0,18762.0,969.0,18779.0
15.png,936.0,18754.0,956.0,18772.0
15.png,955.0,18732.0,970.0,18754.0
15.png,931.0,18752.0,950.0,18765.0
15.png,928.0,18747.0,946.0,18757.0
15.png,926.0,18740.0,948.0,18752.0
15.png,923.0,18734.0,947.0,18747.0
15.png,921.0,18729.0,944.0,18741.0
15.png,917.0,18723.0,941.0,18733.0
15.png,969.0,18774.0,977.0,18798.0
15.png,992.0,18771.0,997.0,18795.0
15.png,998.0,18768.0,1005.0,18789.0
15.png,1005.0,18767.0,1012.0,18790.0
15.png,1013.0,18766.0,1019.0,18789.0
15.png,974.0,18644.0,988.0,18663.0
15.png,977.0,18639.0,994.0,18658.0
15.png,961.0,18601.0,968.0,18627.0
15.png,901.0,18617.0,930.0,18628.0
15.png,627.0,18920.0,633.0,18941.0
15.png,634.0,18926.0,638.0,18947.0
15.png,551.0,18925.0,564.0,18947.0
15.png,1670.0,14160.0,1681.0,14181.0
15.png,995.0,18741.0,1017.0,18759.0
15.png,987.0,18749.0,1016.0,18772.0
15.png,976.0,18783.0,983.0,18799.0
15.png,743.0,18982.0,752.0,19019.0
15.png,913.0,18977.0,932.0,18990.0
15.png,1002.0,18602.0,1021.0,18625.0
15.png,981.0,18571.0,999.0,18593.0
15.png,876.0,18972.0,885.0,18985.0
15.png,916.0,18985.0,932.0,18996.0
15.png,9405.0,8527.0,9413.0,8537.0
15.png,811.0,18998.0,819.0,19031.0
15.png,621.0,18921.0,626.0,18945.0
15.png,657.0,18950.0,684.0,18968.0
15.png,639.0,18948.0,658.0,18987.0
15.png,754.0,18998.0,762.0,19025.0
15.png,947.0,18733.0,964.0,18760.0
15.png,762.0,18986.0,773.0,19022.0
15.png,804.0,18998.0,810.0,19033.0
15.png,872.0,19018.0,889.0,19050.0
15.png,797.0,18997.0,804.0,19034.0
15.png,787.0,19002.0,795.0,19032.0
15.png,780.0,18998.0,789.0,19030.0
15.png,901.0,19034.0,910.0,19055.0
15.png,889.0,19024.0,904.0,19055.0
15.png,881.0,19022.0,895.0,19050.0
15.png,959.0,18564.0,974.0,18596.0
15.png,1865.0,14129.0,1877.0,14150.0
15.png,1794.0,14152.0,1808.0,14183.0
15.png,1768.0,14530.0,1787.0,14574.0
15.png,1741.0,14145.0,1757.0,14176.0
15.png,1586.0,14348.0,1608.0,14369.0
15.png,1579.0,14337.0,1598.0,14358.0
15.png,548.0,18914.0,559.0,18939.0
15.png,747.0,18894.0,771.0,18909.0
15.png,667.0,18741.0,696.0,18753.0
15.png,684.0,18827.0,713.0,18838.0
15.png,743.0,18829.0,778.0,18842.0
15.png,742.0,18817.0,771.0,18836.0
15.png,745.0,18836.0,782.0,18851.0
15.png,754.0,18862.0,767.0,18887.0
15.png,750.0,18889.0,771.0,18903.0
15.png,1684.0,14407.0,1723.0,14429.0
15.png,775.0,18899.0,804.0,18907.0
15.png,766.0,18907.0,802.0,18916.0
15.png,782.0,18926.0,797.0,18953.0
15.png,789.0,18924.0,804.0,18951.0
15.png,580.0,18897.0,588.0,18925.0
15.png,586.0,18898.0,597.0,18923.0
15.png,1430.0,14628.0,1449.0,14649.0
15.png,1954.0,14509.0,1977.0,14538.0
15.png,1974.0,14476.0,1997.0,14506.0
15.png,1979.0,14403.0,1993.0,14433.0
15.png,1739.0,14442.0,1768.0,14470.0
15.png,9413.0,8520.0,9423.0,8529.0
15.png,9416.0,8515.0,9425.0,8527.0
15.png,9418.0,8511.0,9428.0,8524.0
15.png,1881.0,14136.0,1905.0,14152.0
15.png,1735.0,14150.0,1745.0,14171.0
15.png,1753.0,14176.0,1763.0,14198.0
15.png,1679.0,14167.0,1688.0,14186.0
15.png,1581.0,14342.0,1604.0,14364.0
15.png,1675.0,14151.0,1682.0,14166.0
15.png,1632.0,14289.0,1658.0,14310.0
15.png,1628.0,14281.0,1655.0,14305.0
15.png,1671.0,14287.0,1692.0,14306.0
15.png,1641.0,14251.0,1664.0,14279.0
15.png,1620.0,14276.0,1646.0,14299.0
15.png,1905.0,14167.0,1918.0,14195.0
15.png,9422.0,8510.0,9431.0,8520.0
15.png,1786.0,14121.0,1799.0,14144.0
15.png,1794.0,14115.0,1810.0,14144.0
15.png,1802.0,14114.0,1816.0,14140.0
15.png,1817.0,14102.0,1832.0,14128.0
15.png,1827.0,14103.0,1839.0,14125.0
15.png,1842.0,14109.0,1852.0,14129.0
15.png,1836.0,14105.0,1845.0,14126.0
15.png,1883.0,14127.0,1910.0,14146.0
15.png,3232.0,26690.0,3260.0,26699.0
15.png,9426.0,8507.0,9434.0,8518.0
15.png,10103.0,7357.0,10123.0,7371.0
15.png,10095.0,7366.0,10116.0,7383.0
15.png,10090.0,7376.0,10110.0,7391.0
15.png,10364.0,7659.0,10376.0,7669.0
15.png,10316.0,7531.0,10334.0,7548.0
15.png,10326.0,7519.0,10337.0,7531.0
15.png,10335.0,7508.0,10345.0,7517.0
15.png,10338.0,7501.0,10359.0,7518.0
15.png,10167.0,7566.0,10188.0,7584.0
15.png,10176.0,7559.0,10195.0,7576.0
15.png,10183.0,7550.0,10208.0,7569.0
15.png,10194.0,7528.0,10214.0,7545.0
15.png,10202.0,7519.0,10228.0,7541.0
15.png,10211.0,7509.0,10221.0,7518.0
15.png,8043.0,10947.0,8054.0,10956.0
15.png,8069.0,11003.0,8080.0,11012.0
15.png,10214.0,7504.0,10223.0,7512.0
15.png,10380.0,7635.0,10394.0,7647.0
15.png,10405.0,7600.0,10418.0,7611.0
15.png,10400.0,7605.0,10414.0,7617.0
15.png,10398.0,7612.0,10412.0,7623.0
15.png,10395.0,7619.0,10406.0,7627.0
15.png,10389.0,7622.0,10409.0,7638.0
15.png,10385.0,7630.0,10403.0,7646.0
15.png,10377.0,7641.0,10388.0,7651.0
15.png,10414.0,7590.0,10423.0,7598.0
15.png,10372.0,7648.0,10389.0,7659.0
15.png,10319.0,7496.0,10330.0,7507.0
15.png,10315.0,7501.0,10329.0,7512.0
15.png,10313.0,7505.0,10325.0,7516.0
15.png,10309.0,7543.0,10321.0,7552.0
15.png,10172.0,7476.0,10184.0,7487.0
15.png,10181.0,7462.0,10194.0,7473.0
15.png,10192.0,7443.0,10213.0,7461.0
15.png,10368.0,7552.0,10384.0,7567.0
15.png,10305.0,7548.0,10318.0,7560.0
15.png,10276.0,7541.0,10296.0,7559.0
15.png,10261.0,7565.0,10282.0,7582.0
15.png,10271.0,7560.0,10284.0,7573.0
15.png,10262.0,7580.0,10274.0,7590.0
15.png,10312.0,7537.0,10322.0,7546.0
15.png,10311.0,7511.0,10323.0,7520.0
15.png,10300.0,7554.0,10313.0,7565.0
15.png,10297.0,7562.0,10306.0,7570.0
15.png,10292.0,7566.0,10304.0,7575.0
15.png,10288.0,7574.0,10300.0,7583.0
15.png,10367.0,7522.0,10379.0,7533.0
15.png,10383.0,7533.0,10396.0,7544.0
15.png,10376.0,7541.0,10393.0,7556.0
15.png,10288.0,7539.0,10304.0,7551.0
15.png,10292.0,7519.0,10313.0,7536.0
15.png,10304.0,7514.0,10319.0,7526.0
15.png,10368.0,7653.0,10385.0,7667.0
15.png,10362.0,7664.0,10377.0,7678.0
15.png,10084.0,7385.0,10104.0,7401.0
15.png,10356.0,7670.0,10369.0,7680.0
15.png,10432.0,7662.0,10443.0,7670.0
15.png,10428.0,7666.0,10441.0,7679.0
15.png,10412.0,7686.0,10429.0,7700.0
15.png,10436.0,7615.0,10452.0,7630.0
15.png,10405.0,7695.0,10423.0,7711.0
15.png,10402.0,7701.0,10416.0,7715.0
15.png,10397.0,7707.0,10418.0,7724.0
15.png,17063.0,3111.0,17076.0,3119.0
15.png,17053.0,3131.0,17064.0,3140.0
15.png,17050.0,3135.0,17061.0,3145.0
15.png,10451.0,7632.0,10462.0,7640.0
15.png,10454.0,7625.0,10467.0,7636.0
15.png,10460.0,7614.0,10481.0,7634.0
15.png,10468.0,7605.0,10491.0,7621.0
15.png,10479.0,7591.0,10495.0,7607.0
15.png,10380.0,7696.0,10397.0,7708.0
15.png,10386.0,7690.0,10401.0,7702.0
15.png,10391.0,7684.0,10403.0,7695.0
15.png,10395.0,7674.0,10410.0,7688.0
15.png,10403.0,7669.0,10413.0,7676.0
15.png,10410.0,7662.0,10420.0,7671.0
15.png,10413.0,7657.0,10424.0,7666.0
15.png,10417.0,7651.0,10429.0,7662.0
15.png,10435.0,7656.0,10447.0,7663.0
15.png,10439.0,7647.0,10451.0,7658.0
15.png,10444.0,7644.0,10456.0,7654.0
15.png,10372.0,7613.0,10385.0,7624.0
15.png,10460.0,7585.0,10476.0,7599.0
15.png,10411.0,7594.0,10419.0,7602.0
15.png,10422.0,7578.0,10431.0,7586.0
15.png,10412.0,7555.0,10423.0,7563.0
15.png,10370.0,7619.0,10380.0,7628.0
15.png,10401.0,7573.0,10412.0,7581.0
15.png,10387.0,7582.0,10406.0,7598.0
15.png,10387.0,7595.0,10399.0,7606.0
15.png,10378.0,7599.0,10392.0,7611.0
15.png,10377.0,7606.0,10391.0,7617.0
15.png,10365.0,7625.0,10377.0,7635.0
15.png,10447.0,7638.0,10457.0,7645.0
15.png,10397.0,7577.0,10411.0,7589.0
15.png,10358.0,7630.0,10374.0,7644.0
15.png,10349.0,7649.0,10361.0,7660.0
15.png,10347.0,7656.0,10357.0,7665.0
15.png,10338.0,7666.0,10350.0,7675.0
15.png,10430.0,7562.0,10446.0,7577.0
15.png,10447.0,7590.0,10467.0,7605.0
15.png,10448.0,7603.0,10461.0,7612.0
15.png,10444.0,7610.0,10457.0,7621.0
15.png,10419.0,7676.0,10442.0,7693.0
15.png,10153.0,7506.0,10164.0,7515.0
15.png,10142.0,7519.0,10152.0,7529.0
15.png,10128.0,7540.0,10142.0,7553.0
15.png,10232.0,7452.0,10243.0,7462.0
15.png,6611.0,20838.0,6620.0,20864.0
15.png,6560.0,20859.0,6591.0,20867.0
15.png,6519.0,20843.0,6533.0,20868.0
15.png,6474.0,20843.0,6494.0,20858.0
15.png,6695.0,20745.0,6725.0,20765.0
15.png,6469.0,20827.0,6486.0,20844.0
15.png,6314.0,20752.0,6327.0,20760.0
15.png,6300.0,20756.0,6311.0,20764.0
15.png,6287.0,20763.0,6301.0,20772.0
15.png,6311.0,20770.0,6322.0,20784.0
15.png,6354.0,20829.0,6364.0,20840.0
15.png,6687.0,20733.0,6704.0,20741.0
15.png,6708.0,20768.0,6737.0,20786.0
15.png,10205.0,7428.0,10219.0,7441.0
15.png,10330.0,7563.0,10349.0,7580.0
15.png,10327.0,7574.0,10344.0,7588.0
15.png,10398.0,7555.0,10421.0,7573.0
15.png,10425.0,7570.0,10440.0,7581.0
15.png,10359.0,7566.0,10372.0,7577.0
15.png,6702.0,20828.0,6727.0,20847.0
15.png,6744.0,20807.0,6774.0,20828.0
15.png,6662.0,20709.0,6690.0,20724.0
15.png,6664.0,20716.0,6694.0,20732.0
15.png,9797.0,7383.0,9809.0,7394.0
15.png,9629.0,7255.0,9640.0,7266.0
15.png,10036.0,7453.0,10056.0,7470.0
15.png,10039.0,7464.0,10052.0,7475.0
15.png,10045.0,7484.0,10061.0,7499.0
15.png,10053.0,7475.0,10065.0,7487.0
15.png,10109.0,7341.0,10132.0,7362.0
15.png,10021.0,7350.0,10039.0,7366.0
15.png,10058.0,7323.0,10082.0,7341.0
15.png,9928.0,7377.0,9947.0,7393.0
15.png,9968.0,7381.0,9987.0,7398.0
15.png,9834.0,7427.0,9845.0,7443.0
15.png,6515.0,20848.0,6527.0,20868.0
15.png,10021.0,7364.0,10033.0,7375.0
15.png,9891.0,7302.0,9905.0,7313.0
15.png,9895.0,7288.0,9912.0,7300.0
15.png,9906.0,7276.0,9921.0,7288.0
15.png,9923.0,7294.0,9938.0,7307.0
15.png,9916.0,7305.0,9932.0,7318.0
15.png,9887.0,7452.0,9903.0,7465.0
15.png,9845.0,7418.0,9861.0,7431.0
15.png,9812.0,7407.0,9828.0,7422.0
15.png,10215.0,7416.0,10234.0,7434.0
15.png,10354.0,7577.0,10369.0,7589.0
15.png,10269.0,7493.0,10279.0,7500.0
15.png,6297.0,20775.0,6309.0,20783.0
15.png,6436.0,20835.0,6450.0,20845.0
15.png,6429.0,20827.0,6445.0,20840.0
15.png,6427.0,20821.0,6441.0,20834.0
15.png,6425.0,20817.0,6440.0,20828.0
15.png,6422.0,20812.0,6438.0,20824.0
15.png,6419.0,20807.0,6436.0,20821.0
15.png,6412.0,20800.0,6429.0,20813.0
15.png,6409.0,20793.0,6426.0,20808.0
15.png,6405.0,20787.0,6423.0,20804.0
15.png,6401.0,20782.0,6420.0,20798.0
15.png,10339.0,7550.0,10360.0,7567.0
15.png,6440.0,20844.0,6452.0,20854.0
15.png,10349.0,7545.0,10365.0,7558.0
15.png,10354.0,7540.0,10370.0,7553.0
15.png,10186.0,7521.0,10197.0,7531.0
15.png,10192.0,7511.0,10203.0,7522.0
15.png,10188.0,7516.0,10199.0,7526.0
15.png,10184.0,7527.0,10192.0,7536.0
15.png,10171.0,7546.0,10180.0,7554.0
15.png,10168.0,7551.0,10176.0,7558.0
15.png,10162.0,7554.0,10172.0,7562.0
15.png,10229.0,7458.0,10239.0,7468.0
15.png,6439.0,20839.0,6453.0,20849.0
15.png,6443.0,20848.0,6455.0,20858.0
15.png,9763.0,7251.0,9768.0,7263.0
15.png,6408.0,20904.0,6416.0,20916.0
15.png,9775.0,7260.0,9791.0,7274.0
15.png,9774.0,7266.0,9783.0,7274.0
15.png,6336.0,20816.0,6353.0,20833.0
15.png,6324.0,20807.0,6343.0,20827.0
15.png,6318.0,20806.0,6329.0,20819.0
15.png,6417.0,20908.0,6427.0,20920.0
15.png,6449.0,20791.0,6467.0,20808.0
15.png,6445.0,20788.0,6461.0,20803.0
15.png,6449.0,20880.0,6463.0,20887.0
15.png,6446.0,20887.0,6459.0,20892.0
15.png,6414.0,20906.0,6421.0,20918.0
15.png,6446.0,20854.0,6458.0,20865.0
15.png,6393.0,20891.0,6402.0,20906.0
15.png,6299.0,20783.0,6308.0,20794.0
15.png,6380.0,20883.0,6393.0,20898.0
15.png,6369.0,20865.0,6381.0,20887.0
15.png,6365.0,20866.0,6374.0,20882.0
15.png,6359.0,20866.0,6370.0,20879.0
15.png,6313.0,20779.0,6325.0,20793.0
15.png,6305.0,20792.0,6325.0,20810.0
15.png,6450.0,20799.0,6469.0,20813.0
15.png,6450.0,20861.0,6464.0,20872.0
15.png,800.0,18912.0,824.0,18924.0
15.png,822.0,18954.0,845.0,18968.0
15.png,825.0,18962.0,844.0,18973.0
15.png,10139.0,7525.0,10149.0,7533.0
15.png,782.0,19426.0,793.0,19455.0
15.png,792.0,19441.0,796.0,19455.0
15.png,792.0,19423.0,797.0,19439.0
15.png,797.0,19421.0,802.0,19437.0
15.png,798.0,19440.0,806.0,19456.0
15.png,812.0,19445.0,818.0,19465.0
15.png,818.0,19441.0,825.0,19464.0
15.png,825.0,19445.0,830.0,19466.0
15.png,10469.0,7757.0,10485.0,7769.0
15.png,10481.0,7736.0,10495.0,7747.0
15.png,6352.0,20858.0,6363.0,20873.0
15.png,10134.0,7508.0,10144.0,7516.0
15.png,10158.0,7474.0,10168.0,7482.0
15.png,10140.0,7491.0,10155.0,7504.0
15.png,10142.0,7500.0,10150.0,7508.0
15.png,10116.0,7520.0,10134.0,7534.0
15.png,10115.0,7529.0,10130.0,7542.0
15.png,775.0,19419.0,783.0,19445.0
15.png,767.0,19408.0,776.0,19443.0
15.png,759.0,19409.0,767.0,19439.0
15.png,832.0,19445.0,837.0,19467.0
15.png,842.0,19454.0,848.0,19470.0
15.png,838.0,19445.0,843.0,19466.0
15.png,748.0,19345.0,762.0,19360.0
15.png,797.0,19354.0,811.0,19379.0
15.png,784.0,19358.0,802.0,19388.0
15.png,775.0,19356.0,796.0,19385.0
15.png,769.0,19353.0,788.0,19382.0
15.png,762.0,19347.0,783.0,19377.0
15.png,746.0,19352.0,765.0,19373.0
15.png,745.0,19342.0,757.0,19354.0
15.png,737.0,19340.0,747.0,19358.0
15.png,751.0,19412.0,762.0,19444.0
15.png,737.0,19361.0,750.0,19376.0
15.png,734.0,19357.0,745.0,19371.0
15.png,699.0,19355.0,725.0,19361.0
15.png,700.0,19360.0,715.0,19365.0
15.png,699.0,19367.0,716.0,19369.0
15.png,717.0,19426.0,725.0,19445.0
15.png,711.0,19426.0,719.0,19445.0
15.png,722.0,19422.0,733.0,19446.0
15.png,730.0,19409.0,745.0,19446.0
15.png,741.0,19419.0,754.0,19448.0
15.png,10135.0,7532.0,10151.0,7547.0
15.png,10168.0,7481.0,10182.0,7492.0
15.png,10160.0,7469.0,10172.0,7478.0
15.png,10181.0,7531.0,10191.0,7541.0
15.png,10168.0,7538.0,10181.0,7550.0
15.png,10163.0,7492.0,10172.0,7500.0
15.png,10160.0,7559.0,10170.0,7568.0
15.png,10253.0,7448.0,10266.0,7473.0
15.png,10241.0,7462.0,10261.0,7479.0
15.png,10207.0,7482.0,10220.0,7496.0
15.png,10212.0,7481.0,10223.0,7491.0
15.png,10213.0,7474.0,10227.0,7487.0
15.png,10218.0,7463.0,10234.0,7477.0
15.png,10228.0,7439.0,10246.0,7456.0
15.png,10238.0,7432.0,10253.0,7444.0
15.png,10188.0,7455.0,10206.0,7470.0
15.png,10175.0,7469.0,10185.0,7480.0
15.png,10167.0,7452.0,10182.0,7463.0
15.png,10166.0,7459.0,10178.0,7467.0
15.png,10135.0,7444.0,10147.0,7455.0
15.png,10104.0,7488.0,10116.0,7499.0
15.png,10102.0,7494.0,10119.0,7507.0
15.png,10196.0,7403.0,10213.0,7418.0
15.png,10149.0,7515.0,10165.0,7529.0
15.png,10160.0,7496.0,10171.0,7507.0
15.png,10176.0,7537.0,10188.0,7547.0
15.png,10197.0,7489.0,10215.0,7504.0
15.png,957.0,18703.0,980.0,18715.0
15.png,990.0,18658.0,1008.0,18687.0
15.png,938.0,18667.0,949.0,18693.0
15.png,946.0,18669.0,954.0,18689.0
15.png,4468.0,21648.0,4478.0,21665.0
15.png,608.0,19457.0,635.0,19476.0
15.png,4617.0,21746.0,4625.0,21759.0
15.png,4530.0,21792.0,4543.0,21807.0
15.png,4486.0,21728.0,4495.0,21740.0
15.png,4506.0,21693.0,4514.0,21705.0
15.png,4523.0,21671.0,4537.0,21683.0
15.png,9397.0,8468.0,9404.0,8479.0
15.png,9399.0,8466.0,9408.0,8477.0
15.png,9438.0,8499.0,9448.0,8508.0
15.png,9393.0,8538.0,9404.0,8547.0
15.png,9396.0,8534.0,9406.0,8544.0
15.png,9394.0,8527.0,9406.0,8537.0
15.png,9409.0,8526.0,9417.0,8535.0
15.png,9411.0,8523.0,9421.0,8533.0
15.png,9433.0,8491.0,9444.0,8499.0
15.png,10780.0,8496.0,10797.0,8510.0
15.png,640.0,19440.0,664.0,19458.0
15.png,665.0,19405.0,672.0,19419.0
15.png,669.0,19401.0,677.0,19418.0
15.png,9314.0,8494.0,9321.0,8506.0
15.png,9301.0,8500.0,9308.0,8510.0
15.png,4357.0,21662.0,4367.0,21676.0
15.png,9257.0,8691.0,9279.0,8697.0
15.png,9244.0,8520.0,9265.0,8537.0
15.png,9287.0,8505.0,9301.0,8536.0
15.png,9293.0,8504.0,9302.0,8523.0
15.png,9297.0,8501.0,9306.0,8518.0
15.png,9306.0,8500.0,9312.0,8511.0
15.png,4408.0,21760.0,4421.0,21771.0
15.png,9310.0,8497.0,9316.0,8507.0
15.png,9319.0,8491.0,9327.0,8503.0
15.png,676.0,19401.0,682.0,19413.0
15.png,9359.0,8470.0,9374.0,8482.0
15.png,9355.0,8463.0,9373.0,8476.0
15.png,9406.0,8480.0,9416.0,8493.0
15.png,4450.0,21792.0,4461.0,21808.0
15.png,4383.0,21597.0,4388.0,21608.0
15.png,696.0,19381.0,712.0,19387.0
15.png,642.0,19413.0,655.0,19428.0
15.png,692.0,19390.0,704.0,19411.0
15.png,684.0,19394.0,694.0,19412.0
15.png,682.0,19399.0,687.0,19415.0
15.png,11120.0,8805.0,11132.0,8814.0
15.png,10457.0,7767.0,10472.0,7780.0
15.png,9390.0,8539.0,9402.0,8550.0
15.png,946.0,18645.0,956.0,18669.0
15.png,980.0,18672.0,995.0,18697.0
15.png,992.0,18724.0,1016.0,18745.0
15.png,996.0,18732.0,1018.0,18750.0
15.png,971.0,18724.0,996.0,18743.0
15.png,970.0,18718.0,989.0,18734.0
15.png,966.0,18717.0,983.0,18730.0
15.png,956.0,18712.0,981.0,18722.0
15.png,970.0,18666.0,991.0,18677.0
15.png,991.0,18688.0,1014.0,18697.0
15.png,699.0,19371.0,716.0,19375.0
15.png,899.0,18693.0,921.0,18709.0
15.png,992.0,18709.0,1013.0,18718.0
15.png,889.0,18678.0,901.0,18698.0
15.png,893.0,18675.0,905.0,18695.0
15.png,930.0,18644.0,937.0,18667.0
15.png,935.0,18644.0,943.0,18666.0
15.png,940.0,18645.0,950.0,18668.0
15.png,953.0,18644.0,961.0,18669.0
15.png,1004.0,18667.0,1016.0,18688.0
15.png,960.0,18642.0,968.0,18668.0
15.png,967.0,18642.0,974.0,18675.0
15.png,951.0,18669.0,966.0,18689.0
15.png,987.0,18722.0,1008.0,18739.0
15.png,990.0,18702.0,1013.0,18711.0
15.png,9387.0,8543.0,9397.0,8553.0
15.png,9334.0,8583.0,9345.0,8595.0
15.png,9382.0,8547.0,9392.0,8556.0
15.png,9377.0,8553.0,9387.0,8561.0
15.png,9375.0,8556.0,9385.0,8565.0
